L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1
# t 	 E 	 mag 	 corr 	 err 	 entropy
0.63	-51.666796395003864	0.2731532701824041	-0.9346877673875228	18804445665893138e-36	0.03737382652663455
0.635	-51.69045615780224	0.27239617664970894	-0.9350459759917888	31195724979093457e-36	0.03738887320782183
0.64	-51.714283054133205	0.2716387173243099	-0.9354052655398699	2453297459874802e-35	0.03740332872125389
0.645	-51.73822258502354	0.2708814570528865	-0.9357653529003969	1772796358829008e-35	0.03741716201213505
0.65	-51.762221724892754	0.2701249623011262	-0.9361259474960971	2798723062087912e-35	0.03743034249385608
0.655	-51.78622908766575	0.2693698002250861	-0.9364867518364127	1874426693153047e-35	0.03744284010860356
0.66	-51.810195078349075	0.26861653775624567	-0.9368474620883148	20107772484031835e-36	0.037454625386303245
0.665	-51.83407202967185	0.2678657407028723	-0.9372077686819358	22174990672315214e-36	0.03746566950170286
0.67	-51.85781432352121	0.2671179728702411	-0.9375673569473068	2440340066662686e-35	0.037475944329595084
0.675	-51.881378497036756	0.266373795202136	-0.9379259077786244	2605382625013757e-35	0.03748542249771836
0.68	-51.90472333333383	0.2656337649457939	-0.9382830983217104	3525061126817283e-35	0.037494077437533024
0.685	-51.92780993694816	0.26489843484235953	-0.9386386026805909	5244491357034108e-35	0.03750188343252303
0.69	-51.950601794207145	0.2641683523447512	-0.9389920926389297	23702703732332754e-36	0.03750881566398293
0.695	-51.97306481882496	0.26344405886460504	-0.9393432383918682	20665595186082555e-36	0.03751485025417347
0.7	-51.99516738311726	0.2627260890497913	-0.9396917092838944	17299785647367756e-36	0.037519964306891904
0.705	-52.016880335322554	0.262014970093897	-0.940037174548481	14164521153772843e-36	0.03752413594517933
0.71	-52.03817700358656	0.2613112210787494	-0.9403793040452175	11663310859486693e-36	0.03752734434626269
0.715	-52.059033187240125	0.26061535235097216	-0.9407177689901612	9871610605828566e-36	0.0375295697737014
0.72	-52.079427136056644	0.25992786493334513	-0.941052242675658	8659606099423038e-36	0.037530793606630475
0.725	-52.09933951823202	0.25924924997155546	-0.9413824011756455	7867387369983908e-36	0.03753099836620647
0.73	-52.118753377865765	0.25857998821676265	-0.9417079240330178	737044371696019e-35	0.03753016773915818
0.735	-52.13765408275563	0.2579205495442169	-0.942028494925624	7081974312102823e-36	0.0375282865985661
0.74	-52.15602926334703	0.25727139250801623	-0.9423438023079607	694197334560301e-35	0.037525341021867234
0.745	-52.17386874368708	0.2566329639319224	-0.9426535400257531	6908110377261095e-36	0.03752131830614131
0.75	-52.19116446524636	0.25600569853598876	-0.9429574079010223	6949871484634593e-36	0.03751620698074316
0.755	-52.20791040446784	0.25539001859864546	-0.9432551122854567	7045055809093022e-36	0.03750999681737885
0.76	-52.22410248490056	0.2547863336537126	-0.9435463665804047	7177881558804064e-36	0.03750267883766091
0.765	-52.23973848475202	0.25419504022171147	-0.9438308917218409	7338064456548807e-36	0.03749424531833804
0.77	-52.25481794068862	0.25361652157471204	-0.9441084166293323	7519922166422434e-36	0.03748468979413062
0.775	-52.269342048673565	0.2530511475338632	-0.9443786786179972	7720438461611624e-36	0.0374740070584911
0.78	-52.28331356260991	0.25249927429864166	-0.9446414237730588	7936141970339597e-36	0.03746219316217695
0.785	-52.296736691525204	0.2519612443067767	-0.9448964072866619	8160126938237793e-36	0.03744924540995303
0.79	-52.30961699598553	0.25143738612372596	-0.9451433937570257	8380918628886804e-36	0.0374351623553537
0.795	-52.3219612844012	0.25092801436053963	-0.9453821574502809	8584014380573052e-36	0.03741994379375364
0.8	-52.33377750982704	0.2504334296188313	-0.9456124825254333	8756145156171351e-36	0.03740359075376253
0.805	-52.345074667831604	0.2499539184616109	-0.945834163223356	8891484536777553e-36	0.03738610548711939
0.81	-52.355862695949384	0.24948975340863908	-0.9460470040206707	899688984234554e-35	0.037367491457127124
0.815	-52.366152375198475	0.2490411929549743	-0.9462508197498117	9091378280295674e-36	0.03734775332575045
0.82	-52.37595523407658	0.24860848161131424	-0.9464454356864233	9198252085788673e-36	0.037326896939547174
0.825	-52.38528345543261	0.2481918499648267	-0.9466306876057261	9335399077041257e-36	0.03730492931442547
0.83	-52.39414978653064	0.24779151475903732	-0.9468064218092654	9510605231643714e-36	0.03728185861943474
0.835	-52.40256745260715	0.24740767899146293	-0.9469724951238329	972261722071012e-35	0.03725769415967972
0.84	-52.410550074154465	0.24704053202762594	-0.9471287748741747	9964368677781634e-36	0.037232446358563195
0.845	-52.41811158814236	0.24669024973015238	-0.9472751388314051	10225704434727158e-36	0.03720612673934695
0.85	-52.42526617332523	0.2463569946016334	-0.9474114751387801	10495290286981037e-36	0.03717874790649092
0.855	-52.43202817976684	0.2460409159400217	-0.9475376822167789	10762558595153114e-36	0.03715032352665752
0.86	-52.4384120626612	0.24574215000535948	-0.9476536686492929	11020410656273292e-36	0.03712086830970149
0.865	-52.44443232049861	0.2454608201965994	-0.9477593530526419	11268358532520443e-36	0.03709039798984086
0.87	-52.4501034375956	0.24519703723754832	-0.9478546639292558	11514437656243454e-36	0.037058929307079366
0.875	-52.455439830981376	0.24495089937064865	-0.947939539507782	11774005290409034e-36	0.03702647998894423
0.88	-52.46045580158999	0.24472249255775025	-0.948013927571115	12065653306027211e-36	0.03699306873283081
0.885	-52.46516548970474	0.2445118906868503	-0.9480777852741068	12407287979087863e-36	0.036958715188771
0.89	-52.46958283456529	0.24431915578389768	-0.9481310789524161	12815536268838259e-36	0.036923439942780016
0.895	-52.473721538029594	0.24414433822881443	-0.9481737839238931	13308633478985458e-36	0.03688726450081155
0.9	-52.47759503216673	0.24398747697493026	-0.9482058842838413	13910117017346846e-36	0.036850211273273856
0.905	-52.481216450651985	0.24384859977115356	-0.9482273726955651	1465037040616817e-35	0.03681230356002084
0.91	-52.48459860379679	0.24372772338611712	-0.9482382501771273	15564785078304197e-36	0.0367735655360497
0.915	-52.487753957070886	0.243624853833774	-0.9482385258855828	16689265179068663e-36	0.03673402223757331
0.92	-52.490694612931804	0.243539986599818	-0.9482282168995865	18054776255446913e-36	0.03669369954872705
0.925	-52.49343229579492	0.24347310686844495	-0.9482073480012269	19682642958074723e-36	0.03665262418880452
0.93	-52.49597833995913	0.24342418974901003	-0.9481759514579495	2158142924688531e-35	0.03661082369996607
0.935	-52.49834368030636	0.2433932005021601	-0.9481340668052456	23744020800969312e-36	0.03656832643551695
0.94	-52.5005388455889	0.243380094765093	-0.9480817406306639	26143456634106433e-36	0.0365251615486969
0.945	-52.50257395411904	0.24338481877563914	-0.9480190263597972	287383203850446e-34	0.036481358981975784
0.95	-52.504458711677884	0.2434073095948898	-0.9479459840445681	31513075452009756e-36	0.0364369494568652
0.955	-52.506202411461686	0.24344749532815016	-0.9478626801542986	3452528520366204e-35	0.036391964464232165
0.96	-52.50781393588844	0.24350529534403412	-0.9477691873698365	3785045239664728e-35	0.03634643625507428
0.965	-52.5093017600907	0.24358062049154536	-0.9476655843809846	4143944000226814e-35	0.036300397831742534
