L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1  [J0,h0,g0]= [1.0, 1.0, 0.0]
# t      E   mag_x   max_z   corr    err     entropy
3.075   -61.46129552840304  -0.6183437941241516 0.007449228846039202    -0.004842851457646111   2978208804610013e-33
3.1 -61.46129016278421  -0.6183563101820606 0.007754678431372666    -0.004837575530937808   4425754273623731e-33
3.125   -61.461285357901346 -0.6183714886534766 0.007976091573534913    -0.00483337317232343    65364256194513436e-34
3.15    -61.46128117006037  -0.6183886925134725 0.008113120892325812    -0.004830367942341228   9593889592801377e-33
3.175   -61.461277642064815 -0.6184072157963341 0.008166266005093226    -0.00482862824937556    13984155587718294e-33
3.2 -61.461274802970664 -0.6184263119571085 0.008136847810355037    -0.004828167297963901   20234915366745275e-33
3.225   -61.461272668095226 -0.6184452233969495 0.008026975389414402    -0.00482894521859338    2906840311764348e-32
3.25    -61.46127123929125  -0.6184632109982713 0.007839506060306638    -0.004830873192192349   4143513584883749e-32
3.275   -61.46127050543882  -0.6184795825305522 0.007577999166287025    -0.004833819313862167   5860139357032939e-32
3.3 -61.46127044317561  -0.6184937188467351 0.007246664222336   -0.00483761588509822    8223860041798813e-32
3.325   -61.46127101781711  -0.6185050968891065 0.006850304076838709    -0.0048420677831913644  11457333682690224e-32
3.35    -61.4612721844577   -0.6185133086595807 0.006394253771819611    -0.004846961531435814   15860364452047718e-32
3.375   -61.461273889223136 -0.618518075475541  0.005884315804340454    -0.004852074684230745   2183141371353042e-31
3.4 -61.46127607064355  -0.6185192570229175 0.005326692503733069    -0.004857185147007845   29885699559352335e-32
3.425   -61.46127866112187  -0.6185168549250082 0.004727916244410988    -0.004862080071259454   4067373186452033e-31
3.45    -61.461281588465724 -0.6185110107605354 0.0040947782126291715   -0.004866563998090491   5500780692737763e-31
3.475   -61.46128477744966  -0.6185019986794194 0.0034342564374908414   -0.004870465967491  7390229067858114e-31
3.5 -61.4612881513822   -0.6184902129713451 0.0027534437827285638   -0.004873645362969526   9863658350334732e-31
3.525   -61.4612916336428   -0.6184761511325425 0.0020594765762358674   -0.0048759963200441115  13085270723847937e-31
3.55    -61.4612951491673   -0.6184603931433563 0.0013594645291336014   -0.004877450589960194   17269388059655745e-31
3.575   -61.4612986258507   -0.6184435778066839 0.0006604225665063843   -0.004877978814208072   2269821424014719e-30
3.6 -61.46130199584239  -0.618426377100572  -3079484232153783e-20   -0.004877590228322669   29741755191454875e-31
3.625   -61.46130519671864  -0.6184094695635302 -0.0007075563047329279  -0.004876330872617935   3887598720370586e-30
3.65    -61.46130817250483  -0.6183935137560952 -0.001363512569463182   -0.004874280440980022   5069778291615508e-30
3.675   -61.46131087454549  -0.6183791228269457 -0.001992651572633112   -0.004871547944993274   6594088269244073e-30
3.7 -61.46131326219361  -0.6183668411566219 -0.0025893490506156643  -0.004868266408262319   8549891363073714e-30
3.725   -61.46131530332687  -0.6183571239603627 -0.003148414355127627   -0.004864586833751695   11046191646751335e-30
3.75    -61.46131697467596  -0.6183503206063198 -0.0036651311577549223  -0.004860671704528042   14217587900776757e-30
3.775   -61.46131826196813  -0.6183466622529838 -0.004135292783927706   -0.0048566882851404 18233311531071548e-30
3.8 -61.461319159887054 -0.6183462542351762 -0.004555231970471574   -0.004852801987230159   23308616856059952e-30
3.825   -61.46131967185514  -0.6183490734391326 -0.00492184489483849    -0.004849170049708952   29715910507635403e-30
3.85    -61.46131980965126  -0.618354970711024  -0.005232609378475012   -0.004845935762222291   37793968495595264e-30
3.875   -61.461319592863425 -0.6183636781474725 -0.0054855972206048365  -0.004843223431323773   47957946757291824e-30
3.9 -61.461319048211735 -0.6183748209293458 -0.005679480671443264   -0.004841134252773353   6071580117089739e-29
3.925   -61.46131820873683  -0.6183879331871257 -0.0058135331056834655  -0.004839743212506758   7669525639073438e-29
3.95    -61.46131711288375  -0.6184024772358068 -0.005887624007243743   -0.0048390970950993924  9668215507789853e-29
3.975   -61.4613158035097   -0.6184178653936695 -0.0059022084243459845  -0.004839213633367015   12166852382095883e-29
4   -61.46131432681361  -0.6184334835072937 -0.0058583110999537325  -0.004840081787733385   15290802733361234e-29
4.025   -61.46131273123571  -0.6184487152489355 -0.0057575055260516254  -0.004841663101537908   19197770721141593e-29
4.05    -61.46131106633495  -0.6184629662320358 -0.005601888210652963   -0.004843894040367287   2408466283195426e-28
4.075   -61.46130938166782  -0.6184756870081078 -0.005394048483813321   -0.004846689190563916   30195377614734954e-29
4.1 -61.4613077256967   -0.6184863940617387 -0.005137034203169177   -0.004849945164729164   3782991211544615e-28
4.125   -61.46130614474514  -0.6184946880074541 -0.00483431374981692    -0.004853545040978309   4735514408463227e-28
4.15    -61.46130468201761  -0.6185002683094256 -0.004489734732191121   -0.004857363148744173   5921742601656335e-28
4.175   -61.461303376707335 -0.6185029439872638 -0.004107479838257584   -0.004861270007551188   7395696391737325e-28
4.2 -61.4613022632039   -0.618502639932758  -0.003692020295383323   -0.004865137226465022   9222398008925551e-28
4.225   -61.46130137041662  -0.6184993986371305 -0.0032480674113348493  -0.004868842180504194   11479681911155624e-28
4.25    -61.46130072122654  -0.6184933773088295 -0.002780522680484532   -0.0048722722955822795  14260242261541506e-28
4.275   -61.4613003320714   -0.6184848405414932 -0.002294426945214777   -0.004875328794587986   17674010779020769e-28
4.3 -61.461300212675596 -0.618474148863349  -0.001794909103766475   -0.0048779297830128495  21851055534107686e-28
4.325   -61.461300365927414 -0.6184617436562148 -0.0012871348535552164  -0.004880012581906543   26945317548194766e-28
4.35    -61.46130078789378  -0.6184481290686359 -0.0007762559515377815  -0.004881535247662902   3313952460133454e-27
4.375   -61.461301467990836 -0.6184338516588179 -0.0002673604620892407  -0.004882477250993722   4065130061880603e-27
4.4 -61.46130238928201  -0.6184194785837632 0.0002345755524060522   -0.0048828393203745645  49739751364169784e-28
4.425   -61.461303528914236 -0.6184055752000007 0.0007247344625775525   -0.004882642487165325   6071114703322925e-27
4.45    -61.461304858670744 -0.6183926829555084 0.0011985012118430156   -0.004881926399356111   7392265377271423e-27
4.475   -61.461306345635506 -0.6183812984327108 0.0016515047789279348   -0.004880746996930755   8978476753243211e-27
4.5 -61.46130795294535  -0.6183718543491655 0.0020796566069287035   -0.004879173662865388   10876536227303677e-27
4.525   -61.461309640623625 -0.6183647032386452 0.002479185675771669    -0.00487728597909152    13139960074170722e-27
4.55    -61.46131136647638  -0.6183601044239204 0.0028466699304220073   -0.004875170226536332   1583089819706145e-26
4.575   -61.46131308702449  -0.618358214758342  0.003179063815515236    -0.004872915773085496   19022884135716754e-27
4.6 -61.46131475845626  -0.6183590834620295 0.0034737217068911224   -0.004870611493346498   22803833061561328e-27
4.625   -61.461316337594795 -0.6183626512158527 0.0037284170723127057   -0.004868342359168142   27278483471396936e-27
4.65    -61.461317782834556 -0.6183687535084634 0.003941357236670281    -0.0048661863292364495  3256989513585849e-26
4.675   -61.46131905504781  -0.6183771280662725 0.004111193670626357    -0.004864211649525002   3882032054554589e-26
4.7 -61.46132011844266  -0.618387426038344  0.004237027765910392    -0.00486247465516083    4619213977424892e-26
4.725   -61.46132094134086  -0.6183992264646205 0.004318412104603963    -0.004861018140339523   54869419175362174e-27
4.75    -61.46132149687595  -0.6184120534323889 0.004355347273442525    -0.0048598703377588075  6506032940510714e-26
4.775   -61.46132176358847  -0.6184253952262141 0.004348274317250722    -0.004859044523520765   7700043255285845e-26
4.8 -61.46132172591744  -0.6184387247052574 0.00429806296683919 -0.004858539238487078   9095676979964725e-26
4.825   -61.46132137455845  -0.6184515201006543 0.004205995816844878    -0.00485833909358073    10723266029083728e-26
4.85    -61.46132070670647  -0.6184632854168983 0.004073748666814688    -0.004858416105466955   12617308630664761e-26
4.875   -61.461319726159    -0.6184735696435175 0.003903367274138572    -0.004858731490903544   14817049119046138e-26
4.9 -61.461318443293365 -0.6184819840372177 0.003697240800013843    -0.004859237833093431   17367080160243163e-26
4.925   -61.46131687490602  -0.6184882168162397 0.003458072259316709    -0.004859881521615922   20317953227580128e-26
4.95    -61.46131504392116  -0.6184920447157625 0.003188846311166088    -0.004860605359223359   23726790705982177e-26
4.975   -61.46131297898617  -0.6184933409806092 0.0028927947496400416   -0.004861351224476113   276578960328388e-24
5   -61.46131071393958  -0.6184920795140493 0.002573360072695798    -0.004862062679422324   32183351412688926e-26

L= 50  beta= 4.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1  [J0,h0,g0]= [1.0, 1.0, 0.0]
# t      E   mag_x   mag_z   corr    err
0.025   -62.879452054187965 -0.6324705415025464 -6654993017149446e-22   -0.0516862883147349 30869403998126312e-35
0.05    -62.879458708604496 -0.6324706544276204 -3171070018289507e-21   -0.0516836826904675 31043708897871926e-35
0.075   -62.87946180934516  -0.6324706656944545 -8561111403994348e-21   -0.05168102725413191    3246268644088297e-34
0.1 -62.87946173008133  -0.6324705607504106 -18356636033809576e-21  -0.051678335052062624   3419599784774493e-34
0.125   -62.8794594399745   -0.6324703115090251 -3471519651607885e-20   -0.05167561913173325    3517379631542915e-34
0.15    -62.87945701078076  -0.6324698623175697 -6061276730514806e-20   -0.05167289220162624    3696904713943728e-34
0.175   -62.87945843283478  -0.6324691064811148 -0.00010003518635376754 -0.05167016591248132    39121252834146145e-35
0.2 -62.87947079319481  -0.6324678502038228 -0.00015815888356064678 -0.051667449469756516   41283125418271803e-35
0.225   -62.87950575645435  -0.6324657623812424 -0.0002414925976396247  -0.05166474714738389    3811019925809055e-34
0.25    -62.87958106768638  -0.6324623127594735 -0.00035794519745091166 -0.05166205414440936    430300880301418e-33
0.275   -62.879721469192276 -0.6324567080971027 -0.0005167815240881349  -0.05165935013200781    2881395567420546e-34
0.3 -62.8799580572241   -0.6324478454568669 -0.0007284303111662893  -0.05165658993749716    32542014660043664e-35
0.325   -62.88032486206658  -0.6324343110377075 -0.0010041171994474955  -0.05165369118056988    3754177407537031e-34
0.35    -62.8808515501648   -0.6324144574581148 -0.001355312101153916   -0.051650519379843635   366353197850763e-33
0.375   -62.88155184873105  -0.6323865866570391 -0.0017930027093936637  -0.051646872189988605   3716833102317469e-34
0.4 -62.88240866105899  -0.6323492456966511 -0.0023268321910806904  -0.05164246577494488    3527210593873414e-34
0.425   -62.88335865703864  -0.6323016094778907 -0.0029641650425864773  -0.05163692759180674    34599746057294467e-35
0.45    -62.8842808137122   -0.6322438851816894 -0.0037091659422061017  -0.05162980054782308    4043212174014918e-34
0.475   -62.884994133650316 -0.6321776416048439 -0.004561987602787261   -0.0516205630902946 395406342479812e-33
0.5 -62.88526885260651  -0.6321059576457602 -0.005518161796396779   -0.051608667962398214   3668935594322607e-34
0.525   -62.884852617043606 -0.6320333081141989 -0.006568271796843113   -0.05159359914998622    3404857638947403e-34
0.55    -62.883508899771456 -0.6319651606922614 -0.007697956085397736   -0.05157494249296989    3570610421438582e-34
0.575   -62.88106060823573  -0.6319073310299956 -0.008888256474541414   -0.051552461486305046   3380048977028879e-34
0.6 -62.87742903062054  -0.6318652104221838 -0.010116284760715445   -0.05152616705794176    3474213694971171e-34
0.625   -62.87265822326579  -0.6318430190843292 -0.011356147041975222   -0.05149636948277731    3612954989293924e-34
0.65    -62.866917989611665 -0.6318432341818199 -0.012580039443367467   -0.05146370243920324    36617217601263554e-35
0.675   -62.86048389443492  -0.6318662971802536 -0.013759416660873363   -0.05142911321205861    3860362749437098e-34
0.7 -62.85369859091222  -0.6319106356181234 -0.014866136323269913   -0.05139381828048747    4156933090913991e-34
0.725   -62.846923221250265 -0.6319729629919082 -0.015873495983127907   -0.05135922878953368    36284884620222857e-35
0.75    -62.84048945142736  -0.6320487678827762 -0.016757101948727267   -0.05132685456265393    40516351182297137e-35
0.775   -62.834661503571866 -0.6321328812787065 -0.017495535547473563   -0.05129819763778303    36262471770843553e-35
0.8 -62.829614067313    -0.6322200192163113 -0.018070808207009025   -0.051274646616951365   3576514949878458e-34
0.825   -62.82542754546722  -0.6323052272647873 -0.0184686182950844 -0.051257381684840994   33173659967698193e-35
0.85    -62.82209812133287  -0.6323841909993884 -0.018678437737771544   -0.05124729765851167    4180986418763257e-34
0.875   -62.819557605074905 -0.6324534107632572 -0.018693464356311876   -0.051244949485341654   3595786203239268e-34
0.9 -62.81769725868331  -0.6325102625059258 -0.01851047728298383    -0.05125052193567746    3773105401663603e-34
0.925   -62.8163905543232   -0.6325529773360847 -0.018129629294864093   -0.0512638229336209 35625766239013814e-35
0.95    -62.815511478998154 -0.6325805726457374 -0.017554203385743303   -0.05128429853404043    33863606895848343e-35
0.975   -62.81494688346685  -0.6325927612319628 -0.01679035325008988    -0.05131106657726416    3354037191972264e-34
1   -62.81460296260597  -0.6325898558603475 -0.015846840056959962   -0.05134296562058169    38092025210392956e-35
1.025   -62.81440697750527  -0.6325726782525978 -0.014734771887855835   -0.051378615549556486   39461720119633823e-35
1.05    -62.81430575570549  -0.6325424752043789 -0.013467347914715114   -0.05141648628582883    3659055244608165e-34
1.075   -62.81426246449588  -0.6325008408793185 -0.012059606795240447   -0.05145497107318074    35515696609137183e-35
1.1 -62.814252836339655 -0.6324496429118849 -0.010528177589800538   -0.05149246091223726    32081468178952403e-35
1.125   -62.814261616115175 -0.6323909500668752 -0.008891031362762127   -0.051527416870800494   329835686796488e-33
1.15    -62.814279623553816 -0.6323269601102233 -0.007167232122907758   -0.051558437244608415   3073621395830297e-34
1.175   -62.81430154482088  -0.6322599276757863 -0.005376686548206517   -0.05158431675561892    36142021847395185e-35
1.2 -62.814324397409976 -0.6321920929125269 -0.003539892788386286   -0.05160409550295594    37504813784595074e-35
1.225   -62.814346534701244 -0.6321256124049334 -0.0016776893967409348  -0.051617095705401544   3469096114337464e-34
1.25    -62.814367041095814 -0.6320624942459366 0.000188993961148496    -0.05162294505272842    38928563829216697e-35
1.275   -62.81438538717693  -0.6320045392472922 0.0020393819595164384   -0.05162158585272091    354954359476765e-33
1.3 -62.81440124556418  -0.6319532901626466 0.0038530929176000712   -0.05161326998572849    33263436030298866e-35
1.325   -62.814414399314956 -0.6319099905404282 0.005610369547077746    -0.05159854022263283    39637684068250056e-35
1.35    -62.81442469993844  -0.6318755544698345 0.007292298740609788    -0.051578199104511835   35711292902510003e-35
1.375   -62.81443205001564  -0.6318505480743659 0.008881018094755   -0.051553267064182846   39064725481322837e-35
1.4 -62.81443639689393  -0.6318351831718028 0.0103599070168691  -0.05152493194953958    37253040456788824e-35
1.425   -62.81443773068304  -0.6318293230789827 0.011713760466779454    -0.051494492405646144   3940585369121301e-34
1.45    -62.81443608344216  -0.631832500110366  0.012928943616585777    -0.05146329781498105    39510035593206455e-35
1.475   -62.81443152827656  -0.6318439439164779 0.013993525966859233    -0.051432687549367515   384124241265092e-33
1.5 -62.81442417791119  -0.6318626194437498 0.014897393727050201    -0.051403932251893415   3755555894137678e-34
1.525   -62.81441418263397  -0.631887272982794  0.015632339546900083    -0.05137817970360514    3857387108992002e-34
1.55    -62.814401727647436 -0.6319164845177222 0.016192128969632284    -0.05135640755311629    39543319652040283e-35
1.575   -62.81438702989054  -0.6319487244016344 0.016572543262553804    -0.0513393848189954 3729001729925177e-34
1.6 -62.81437033441243  -0.6319824122694673 0.016771398562824856    -0.05132764363383908    3582690706992346e-34
1.625   -62.8143519103607   -0.6320159760607182 0.016788541552794495    -0.05132146218833006    41539851320981736e-35
1.65    -62.81433204666679  -0.6320479090624815 0.016625822146975805    -0.05132085931501869    3609744293959722e-34
1.675   -62.81431104749371  -0.6320768229943245 0.016287043929104673    -0.05132560069469287    40208555241842622e-35
1.7 -62.81428922752711  -0.6321014953367431 0.01577789331968773 -0.051335215975516046   41421974817583655e-35
1.725   -62.814266907177554 -0.6321209093458232 0.015105848679995447    -0.05134902585461704    3593576797653018e-34
1.75    -62.814244407775114 -0.6321342854896002 0.014280070765281584    -0.05136617760485235    3855870079111673e-34
1.775   -62.81422204682412  -0.6321411033746023 0.01331127612594383 -0.05138568727088026    3859103735480855e-34
1.8 -62.81420013339759  -0.6321411135920797 0.012211595218928823    -0.05140648652484443    3817228587529036e-34
1.825   -62.81417896373139  -0.6321343392883978 0.010994417131224017    -0.051427471959444374   3898200962178594e-34
1.85    -62.81415881709137  -0.6321210676400382 0.00967422293188868 -0.051447554654428504   3925930730095894e-34
1.875   -62.814139951970695 -0.6321018317761806 0.008266409757408572    -0.05146570781731896    38634437514985937e-35
1.9 -62.81412260266525  -0.6320773840286001 0.006787107797586865    -0.05148101050714488    40769974816234436e-35
1.925   -62.81410697629176  -0.6320486616874376 0.0052529923838655  -0.051492685665518914   42139197335995016e-35
1.95    -62.814093250261934 -0.632016746691854  0.003681093391429413    -0.05150013095511004    3935372884878361e-34
1.975   -62.81408157027418  -0.6319828208790557 0.002088604148329353    -0.05150294129336398    42939764064179047e-35
2   -62.814072048820115 -0.6319481185459819 0.0004926920026247124   -0.051500922348873976   40584548076530645e-35
2.025   -62.814064764239134 -0.6319138781430754 -0.0010896873686666343  -0.05149409467741029    40108273229712907e-35
2.05    -62.814059760310215 -0.6318812949157466 -0.0026419699149373525  -0.05148268858359239    3967130087389817e-34
2.075   -62.81405704640032  -0.6318514762396422 -0.004148155548494372   -0.05146713019460808    404761778082509e-33
2.1 -62.81405659812451  -0.6318254012618015 -0.005592971109527691   -0.05144801959108535    40782513942962453e-35
2.125   -62.8140583585315   -0.6318038862698699 -0.006962022354017246   -0.05142610214212774    42514859487373026e-35
2.15    -62.814062239761355 -0.6317875569709963 -0.008241933521234278   -0.051402234447447556   40195339299504377e-35
2.175   -62.81406812514864  -0.6317768285826919 -0.009420473212227273   -0.051377346505090175   41363678931949895e-35
2.2 -62.814075871730424 -0.6317718943292292 -0.01048666549499936    -0.051352401743585935   42465511984580745e-35
2.225   -62.81408531310048  -0.6317727226118011 -0.011430885343909993   -0.05132835669976551    40377973396316446e-35
2.25    -62.814096262576854 -0.6317790627909181 -0.012244937717824205   -0.051306122008025985   40623464310602505e-35
2.275   -62.81410851658758  -0.6317904591969283 -0.012922119780124782   -0.05128652629439233    3922703226395151e-34
2.3 -62.81412185826496  -0.6318062726829653 -0.013457265962882969   -0.051270284349807516   38464787003609053e-35
2.325   -62.81413606113607  -0.6318257087618737 -0.013846775773588163   -0.05125797080549967    4051454027094399e-34
2.35    -62.81415089288356  -0.6318478511382402 -0.014088624434622922   -0.05125000020510585    41276129795213596e-35
2.375   -62.81416611909081  -0.6318716992630237 -0.014182356630678725   -0.0512466140856546 41445647699073627e-35
2.4 -62.81418150692422  -0.6318962084102733 -0.014129063815257735   -0.05124787538638724    415226222732889e-33
2.425   -62.81419682868634  -0.6319203307055254 -0.013931345693583333   -0.051253670189659394   4289245393459569e-34
2.45    -62.81421186518766  -0.6319430555258561 -0.013593256653008924   -0.05126371647414933    4256206977011924e-34
2.475   -62.8142264088854   -0.6319634477419129 -0.013120238053093595   -0.05127757932129205    39536075598234413e-35
2.5 -62.81424026674466  -0.631980682379512  -0.012519037413792075   -0.051294691749596596   40749411250150875e-35
2.525   -62.81425326277818  -0.6319940744378821 -0.011797615651744671   -0.051314380150903845   42506298156081676e-35
2.55    -62.81426524024046  -0.6320031028063076 -0.010965043610236164   -0.05133589316155454    4010697226855378e-34
2.575   -62.814276063436026 -0.6320074274628429 -0.010031389207509223   -0.05135843269909757    39400992801078456e-35
2.6 -62.81428561913427  -0.6320068994077621 -0.009007596590740961   -0.05138118585211589    4056382928171152e-34
2.625   -62.81429381757588  -0.6320015630703875 -0.007905358729104162   -0.05140335632568303    4108228143922496e-34
2.65    -62.814300593057666 -0.6319916512191772 -0.006736984908618789   -0.051424194208031154   39696193280585486e-35
2.675   -62.814305904114846 -0.6319775726914194 -0.005515264604614097   -0.05144302292807057    39678425793333354e-35
2.7 -62.81430973329384  -0.6319598935281547 -0.0042533292049927 -0.05145926243807396    40056193860673757e-35
2.725   -62.81431208653941  -0.6319393123440041 -0.0029645130395005333  -0.05147244783031153    40154936058008975e-35
2.75    -62.81431299222359  -0.6319166309695171 -0.0016622151379122353  -0.051482242813671114   4089786121727703e-34
2.775   -62.81431249983207  -0.6318927215696122 -0.0003597630937703447  -0.05148844769213044    39983155304589473e-35
2.8 -62.814310678353124 -0.6318684915589503 0.0009297196478312286   -0.051491001726672356   41100811205992756e-35
2.825   -62.814307614398956 -0.6318448477003658 0.0021934418304353775   -0.05148997998997595    39910932251603753e-35
2.85    -62.81430341010427  -0.6318226607835637 0.003419066586832775    -0.05148558501281725    40117480666120585e-35
2.875   -62.814298180843124 -0.631802732238965  0.004594826721814174    -0.05147813375847378    4163979072127464e-34
2.9 -62.81429205281243  -0.6317857639476253 0.0057096320965924485   -0.05146804058491655    41935093400569515e-35
2.925   -62.81428516052462  -0.631772332367381  0.006753168238209947    -0.05145579700829784    399668497182422e-33
2.95    -62.814277644257906 -0.6317628679132468 0.007715985406418298    -0.05144194918372078    40490257872083436e-35
2.975   -62.81426964750855  -0.6317576403145713 0.008589577463600548    -0.0514270740452866 40099246753673385e-35
3   -62.814261314493166 -0.6317567504309347 0.009366450009225192    -0.05141175513201935    4077742653093075e-34
3.025   -62.81425278773568  -0.6317601287530119 0.010040177357105575    -0.0513965590223085 40929949736404012e-35
3.05    -62.81424420578074  -0.6317675405532313 0.010605448051388534    -0.05138201329168123    41483766658118454e-35
3.075   -62.81423570107624  -0.6317785973949703 0.011058098733419458    -0.05136858682358881    4135457300305582e-34
3.1 -62.81422739804035  -0.6317927744666667 0.011395136285867165    -0.0513566731534398 4468783566185679e-34
3.125   -62.81421941135223  -0.6318094329893971 0.011614748292242853    -0.05134657740501288    587920306777871e-33
3.15    -62.814211844486046 -0.6318278467597929 0.011716301957199185    -0.05133850722296665    78238054627275565e-35
3.175   -62.81420478849856  -0.6318472317422461 0.011700331735958377    -0.0513325679226522 10560704007654977e-34
3.2 -62.814198321091375 -0.6318667775202764 0.01156851601879989 -0.05132876191780722    14291151011542243e-34
3.225   -62.81419250594308  -0.6318856793601213 0.01132364330791489 -0.051326992317981046   19385849070527622e-34
3.25    -62.81418739232187  -0.6319031696313748 0.010969568408848182    -0.05132707042796145    26419266065267127e-34
3.275   -62.814183014969444 -0.631918547370564  0.010511159236909519    -0.05132872673938338    3596535932194744e-33
3.3 -62.81417939424941  -0.63193120486036   0.009954234909035827    -0.05133162488209716    4880516856162625e-33
3.325   -62.81417653654384  -0.6319406502270337 0.009305495855138696    -0.0513353779043509 6598752285985836e-33
3.35    -62.814174434885715 -0.6319465252254808 0.008572446737217373    -0.0513395661791997 8855842768002042e-33
3.375   -62.814173069804    -0.6319486175782525 0.007763313012183842    -0.051343756191658624   11773004145872718e-33
3.4 -62.8141724103523   -0.6319468674541546 0.006886952012541138    -0.05134751944758073    15443154134329413e-33
3.425   -62.814172415307624 -0.6319413679048951 0.005952759450251957    -0.05135045076079019    19945209452208253e-33
3.45    -62.81417303449342  -0.6319323593152479 0.004970572271052891    -0.0513521852181454 2534125342726231e-32
3.475   -62.81417421021139  -0.6319202181546049 0.00395056880139321 -0.05135241319098305    317336669606074e-31
3.5 -62.814175878747236 -0.631905440536132  0.0029031671360995603   -0.051350892852135455   39307807548041936e-33
3.525   -62.81417797191315  -0.6318886212860428 0.0018389227141693588   -0.05134745976589071    4832609154829446e-32
3.55    -62.81418041860415  -0.6318704293924301 0.0007684260202105615   -0.051342033239481215   5914563063642534e-32
3.575   -62.81418314633506  -0.6318515808343113 -0.0002977986663861426  -0.05133461925490542    7221036850880885e-32
3.6 -62.81418608273002  -0.6318328098822261 -0.0013493925764665252  -0.051325309934144  8806091426474371e-32
3.625   -62.814189156940955 -0.6318148400093688 -0.002376258942262243   -0.051314279623634086   10726494552979953e-32
3.65    -62.814192300962326 -0.6317983555546198 -0.0033686558430319168  -0.05130177781012858    13035496617891785e-32
3.675   -62.81419545083345  -0.6317839752373012 -0.004317284616725731   -0.05128811919523635    15789859035363815e-32
3.7 -62.81419854769705  -0.6317722285389504 -0.0052133730969426105  -0.05127367135640097    19075738744044953e-32
3.725   -62.81420153871005  -0.631763535844859  -0.006048752988502475   -0.05125884050472797    23038741315842823e-32
3.75    -62.81420437778222  -0.6317581930816177 -0.006815930753207468   -0.051244055912107414   27895234217720837e-32
3.775   -62.81420702614895  -0.6317563614037498 -0.007508151439961024   -0.05122975361961233    3390178991200217e-31
3.8 -62.814209452759385 -0.6317580622793584 -0.008119454960058286   -0.051216360054605684   41316447211791835e-32
3.825   -62.814211634488984 -0.6317631781102593 -0.008644724378506382   -0.05120427617584282    5038964344963223e-31
3.85    -62.814213556173996 -0.6317714583043407 -0.00907972586473871    -0.051193862735048126   6139723363640588e-31
3.875   -62.814215210469484 -0.6317825305058018 -0.009421140021367716   -0.05118542719121694    7470565341075049e-31
3.9 -62.81421659755415  -0.6317959164902737 -0.009666584386156281   -0.05117921274237394    9084627780019355e-31
3.925   -62.81421772467239  -0.6318110520542475 -0.00981462698076307    -0.05117538985197212    110573296116025e-29
3.95    -62.814218605550266 -0.6318273100792321 -0.009864790858069855   -0.051174050547522755   13489680757556842e-31
3.975   -62.81421925968167  -0.6318440258345032 -0.009817549678976373   -0.05117520566103541    165055162737394e-29
4   -62.814219711520735 -0.6318605235045524 -0.009674314427563975   -0.05117878506833411    20242490184520856e-31
4.025   -62.81421998958491  -0.6318761428889409 -0.009437411450644504   -0.05118464087165134    248437341813387e-29
4.05    -62.81422012550719  -0.6318902652261323 -0.009110052083291166   -0.05119255336021352    30456630570513718e-31
4.075   -62.81422015303774  -0.6319023371369901 -0.008696294195124585   -0.05120223948145265    3723430743647076e-30
4.1 -62.81422010704024  -0.6319118917672903 -0.008200996062224103   -0.05121336346645256    45328175527019305e-31
4.125   -62.8142200224857   -0.6319185663265909 -0.007629763036774543   -0.05122554917974786    5485735588616753e-30
4.15    -62.814219933481084 -0.6319221153699709 -0.00698888754936256    -0.05123839370729659    65861045059734325e-31
4.175   -62.81421987233562  -0.6319224193416269 -0.00628528303720104    -0.05125148165972025    783003904406331e-29
4.2 -62.81421986870382  -0.6319194880897753 -0.00552641244483968    -0.05126439965144984    9220240193667523e-30
4.225   -62.81421994880483  -0.6319134592617767 -0.0047202119919344185  -0.05127675041753102    10788773696343405e-30
4.25    -62.81422013474425  -0.6319045916898349 -0.0038750109442217025  -0.05128816604692871    12602620116522836e-30
4.275   -62.814220443950134 -0.631893254073193  -0.002999448159182152   -0.05129831985016199    14743418495964048e-30
4.3 -62.8142208887257   -0.6318799094438712 -0.0021023862064643815  -0.05130693644205811    17285028560302074e-30
4.325   -62.81422147594242  -0.6318650960644203 -0.0011928238843918054  -0.05131379969886278    2028387229928405e-29
4.35    -62.81422220685866  -0.631849405539616  -0.00027980796758407533 -0.05131875833886672    2377753128422162e-29
4.375   -62.81422307708262  -0.6318334590268262 0.0006276549725525195   -0.05132172897099825    27786927717909438e-30
4.4 -62.81422407667283  -0.6318178824961871 0.0015206858347314688   -0.0513226965482667 323233321288003e-28
4.425   -62.814225190369534 -0.6318032820206789 0.0023906185115291495   -0.05132171225206957    3740536822473669e-29
4.45    -62.81422639795467  -0.6317902200664877 0.0032290828565399374   -0.051318888927148365   43089538774297527e-30
4.475   -62.81422767473101  -0.6317791937063694 0.004028084306734379    -0.051314394296275975   49501639287118433e-30
4.5 -62.814228992109534 -0.6317706155952607 0.004780079404337032    -0.051308442298429485   5683471002492271e-29
4.525   -62.81423031828823  -0.631764798431828  0.005478046502364496    -0.05130128296385161    6530000214126089e-29
4.55    -62.81423161901216  -0.6317619434866836 0.006115550985234239    -0.05129319124318863    7507887713965448e-29
4.575   -62.81423285839456  -0.6317621336134349 0.006686804389290825    -0.05128445521350124    8632636455701265e-29
4.6 -62.81423399977876  -0.6317653309792859 0.007186716868126872    -0.05127536412409697    9921742822382185e-29
