L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1
# t 	 E 	 mag 	 corr 	 err 	 entropy
1.325	-66.62953475408348	-0.7100416795472952	-0.14851074202105702	2871831989077711e-34	0.49974643829257775
1.33	-66.6295335138696	-0.7101270588200017	-0.14831493674452859	29038225901224455e-35	0.49976562810502845
1.335	-66.62953206759552	-0.7102120219602214	-0.14811897288071407	27991295361940033e-35	0.49978535620352044
1.34	-66.62953041568825	-0.710296712925942	-0.1479228396744854	286203061544636e-33	0.4998055525572482
1.345	-66.62952855869727	-0.7103812716884429	-0.1477265266251267	29251277572091793e-35	0.49982614896672994
1.35	-66.62952649729168	-0.7104658341086617	-0.14753002350040992	3085724924459822e-34	0.49984707911617554
1.355	-66.62952423226186	-0.7105505318208405	-0.14733332034876045	2995983758001827e-34	0.4998682786225592
1.36	-66.62952176451944	-0.7106354921233622	-0.14713640751141818	29442318868119344e-35	0.49988968508147624
1.365	-66.62951909509489	-0.7107208378769769	-0.14693927563350692	31063393424755288e-35	0.4999112381097223
1.37	-66.62951622514014	-0.71080668741044	-0.1467419156748761	314352663069665e-33	0.49993287938461073
1.375	-66.62951315592593	-0.7108931544335698	-0.14654431891994119	30944557450665255e-35	0.4999545526800538
1.38	-66.62950988884332	-0.7109803479578127	-0.14634647698699296	3125659817818937e-34	0.499976203899378
1.385	-66.62950642540005	-0.7110683722243127	-0.14614838183661882	3106139766617788e-34	0.4999977811049086
1.39	-66.62950276722502	-0.7111573266395845	-0.14595002577970648	30591727339560166e-35	0.5000192345443107
1.395	-66.62949891606264	-0.7112473057185781	-0.14575140148455085	31060976746539167e-35	0.5000405166737568
1.4	-66.6294948737753	-0.7113383990354581	-0.1455525019833174	31894800397036555e-35	0.5000615821778536
1.405	-66.62949064233956	-0.7114306911817605	-0.14535332067787032	3027203396008326e-34	0.5000823879864407
1.41	-66.629486223849	-0.7115242617321301	-0.14515385134488018	32107949353651243e-35	0.5001028932882146
1.415	-66.62948162051094	-0.7116191852175195	-0.1449540881402433	34122140273914913e-35	0.5001230595412501
1.42	-66.62947683464637	-0.7117155311057664	-0.1447540256028415	30426164913645495e-35	0.5001428504804358
1.425	-66.6294718686861	-0.7118133637895409	-0.14455365865764314	2986684708225932e-34	0.5001622321218593
1.43	-66.62946672517477	-0.7119127425816711	-0.14435298261806745	30998335617850046e-35	0.5001811727641486
1.435	-66.6294614067663	-0.7120137217176066	-0.1441519931877908	3103832911763689e-34	0.500199642986869
1.44	-66.62945591622172	-0.7121163503650545	-0.14395068646187598	3122155077017938e-34	0.500217615645979
1.445	-66.6294502564088	-0.7122206726406977	-0.14374905892715872	30360823690848064e-35	0.5002350658663852
1.45	-66.62944443030239	-0.7123267276338585	-0.14354710746219163	30417587580095803e-35	0.5002519710316228
1.455	-66.62943844098199	-0.7124345494369988	-0.14334482933638906	322541109640715e-33	0.5002683107708138
1.46	-66.62943229162765	-0.7125441671829276	-0.14314222220868936	33379376676163286e-35	0.5002840669428201
1.465	-66.62942598552192	-0.7126556050886519	-0.14293928412553783	3263427034469239e-34	0.5002992236177255
1.47	-66.62941952604528	-0.7127688825056542	-0.14273601351836962	310234569296661e-33	0.5003137670556923
1.475	-66.62941291667714	-0.7128840139765513	-0.14253240920043114	31178057302941454e-35	0.5003276856832345
1.48	-66.62940616099003	-0.7130010092978418	-0.14232847036308624	32731423719950886e-35	0.5003409700670034
1.485	-66.62939926265334	-0.713119873588781	-0.14212419657163503	33178912365675135e-35	0.5003536128850748
1.49	-66.62939222542512	-0.7132406073659847	-0.14191958776048086	32738462807070745e-35	0.5003656088959041
1.495	-66.6293850531557	-0.7133632066238411	-0.1417146442278259	33906438106812e-32	0.500376954904935
1.5	-66.62937774977992	-0.7134876629203273	-0.14150936663005312	3327843786988714e-34	0.5003876497290114
1.505	-66.6293703193208	-0.7136139634682341	-0.1413037559753364	3213462968756972e-34	0.5003976941585302
1.51	-66.62936276588248	-0.7137420912314462	-0.1410978136170207	30991553403398264e-35	0.5004070909175934
1.515	-66.62935509365062	-0.7138720250262185	-0.14089154124642472	3051052163636245e-34	0.5004158446220544
1.52	-66.6293473068897	-0.7140037396271761	-0.14068494088530156	3112764644043148e-34	0.5004239617356908
1.525	-66.6293394099396	-0.7141372058778492	-0.14047801487785483	3173192575834908e-34	0.5004314505244576
1.53	-66.62933140721452	-0.7142723908055277	-0.14027076588234347	3305176098445278e-34	0.5004383210089731
1.535	-66.62932330319836	-0.7144092577402187	-0.14006319686239405	3297805058957884e-34	0.5004445849153293
1.54	-66.62931510244472	-0.7145477664375396	-0.13985531107787655	3416968853497469e-34	0.5004502556242385
1.545	-66.62930680957234	-0.7146878732052493	-0.13964711207551403	3167025727985376e-34	0.5004553481186834
1.55	-66.62929842926407	-0.7148295310332489	-0.13943860367917574	31000721464247833e-35	0.5004598789300987
1.555	-66.62928996626167	-0.7149726897267735	-0.13922978997984153	31582592664939614e-35	0.5004638660832288
1.56	-66.62928142536603	-0.7151172960426385	-0.1390206753253404	30107109055463607e-35	0.500467329039667
1.565	-66.62927281143106	-0.7152632938281774	-0.13881126430981985	30303106224309833e-35	0.5004702886402698
1.57	-66.62926412936496	-0.7154106241627802	-0.1386015617630008	32295067049875393e-35	0.5004727670464436
1.575	-66.62925538412362	-0.7155592255016687	-0.1383915727392169	33386113968391835e-35	0.5004747876804688
1.58	-66.62924658070897	-0.7157090338217451	-0.13818130250623212	31710132173954035e-35	0.500476375164897
1.585	-66.62923772416525	-0.715859982769286	-0.1379707565339544	32086369858153163e-35	0.5004775552611747
1.59	-66.62922881957803	-0.7160120038092045	-0.1377599404830268	31150730742929554e-35	0.500478354807502
1.595	-66.62921987206951	-0.7161650263756559	-0.1375488601931785	31328987638396443e-35	0.500478801656105
1.6	-66.6292108867959	-0.7163189780237584	-0.13733752167153523	2992435718233408e-34	0.5004789246099985
1.605	-66.62920186894348	-0.716473784582187	-0.13712593108111024	3104120513203937e-34	0.5004787533592742
1.61	-66.62919282372575	-0.7166293703063945	-0.1369140947282397	2944050751652667e-34	0.5004783184170987
1.615	-66.62918375638152	-0.716785658032277	-0.13670201905139082	30522358374014793e-35	0.5004776510554242
1.62	-66.62917467217072	-0.716942569329976	-0.1364897106093852	3052112134228484e-34	0.5004767832405888
1.625	-66.62916557637044	-0.7171000246576174	-0.1362771760685189	30112589020133357e-35	0.5004757475688503
1.63	-66.62915647427238	-0.7172579435147878	-0.13606442219228906	29503501603086777e-35	0.5004745772019554
1.635	-66.62914737117971	-0.7174162445954839	-0.13585145582710653	3083405989029454e-34	0.500473305802858
1.64	-66.62913827240314	-0.7175748459403327	-0.135638283892572	3084423245791079e-34	0.5004719674716351
1.645	-66.62912918325914	-0.7177336650878668	-0.13542491336903914	3212622923015348e-34	0.5004705966817431
1.65	-66.62912010906396	-0.717892619224591	-0.13521135128594353	30973356250871663e-35	0.5004692282166695
1.655	-66.62911105513176	-0.7180516253337108	-0.13499760471026195	2924511318763563e-34	0.5004678971070846
1.66	-66.62910202677303	-0.7182106003422634	-0.13478368073504024	29107512418769893e-35	0.5004666385685506
1.665	-66.62909302928728	-0.7183694612663849	-0.13456958646811915	2955664758712789e-34	0.5004654879399503
1.67	-66.62908406796375	-0.7185281253547032	-0.1343553290217815	294311836017642e-33	0.5004644806226018
1.675	-66.62907514807362	-0.7186865102294214	-0.1341409154994365	29313817260595313e-35	0.5004636520202722
1.68	-66.62906627487071	-0.7188445340250983	-0.13392635298704006	3102616829452433e-34	0.5004630374800468
1.685	-66.62905745358675	-0.7190021155248392	-0.13371164854179035	317446637791117e-33	0.5004626722342393
1.69	-66.62904868942744	-0.71915917429373	-0.13349680918171145	3170803571906787e-34	0.5004625913433425
1.695	-66.62903998756767	-0.7193156308093697	-0.1332818418755058	3272044133233063e-34	0.5004628296401628
1.7	-66.6290313531511	-0.7194714065893346	-0.13306675353215197	31200183226458203e-35	0.5004634216751092
1.705	-66.6290227912863	-0.7196264243153776	-0.1328515509926204	32248573279039566e-35	0.5004644016628232
1.71	-66.62901430704125	-0.7197806079542176	-0.13263624101904048	3029148433866206e-34	0.5004658034301523
1.715	-66.62900590544207	-0.7199338828748206	-0.13242083028595433	30328475551103196e-35	0.50046766036552
1.72	-66.6289975914682	-0.7200861759619547	-0.13220532537165597	30959805454276453e-35	0.5004700053697989
1.725	-66.62898937005188	-0.7202374157259626	-0.13198973274943018	32382082156709243e-35	0.5004728708087014
1.73	-66.62898124606947	-0.720387532408516	-0.1317740587793435	3354436763140085e-34	0.5004762884668149
1.735	-66.62897322434522	-0.720536458084418	-0.1315583097004776	3081444612761821e-34	0.500480289503203
1.74	-66.62896530964204	-0.7206841267590799	-0.13134249162275363	31634937179469234e-35	0.5004849044087792
1.745	-66.62895750666263	-0.7208304744618214	-0.13112661052015245	2988809219147272e-34	0.5004901629653806
1.75	-66.62894982004417	-0.7209754393347402	-0.13091067222357222	31248888402589925e-35	0.5004960942066544
1.755	-66.62894225435267	-0.7211189617170661	-0.13069468241419627	31696677475491886e-35	0.5005027263807733
1.76	-66.62893481408723	-0.7212609842250728	-0.13047864661756128	3043998223116595e-34	0.5005100869149718
1.765	-66.6289275036687	-0.721401451827186	-0.13026257019654597	3183549543255156e-34	0.5005182023820539
1.77	-66.62892032744368	-0.7215403119145595	-0.13004645834685982	318729224637942e-33	0.5005270984687487
1.775	-66.6289132896748	-0.7216775143667433	-0.12983031609203186	2897132974434897e-34	0.5005367999461046
1.78	-66.62890639454524	-0.7218130116126493	-0.12961414827696469	2840020562260051e-34	0.5005473306417687
1.785	-66.62889964614891	-0.7219467586865705	-0.12939795956485844	29868335343672696e-35	0.50055871341437
1.79	-66.62889304849199	-0.7220787132793584	-0.12918175443275176	32009957876656094e-35	0.5005709701298036
1.795	-66.62888660548977	-0.7222088357846786	-0.12896553716755021	3206838280423076e-34	0.5005841216396294
1.8	-66.62888032096247	-0.7223370893402608	-0.1287493118631128	31986765855101657e-35	0.5005981877614704
1.805	-66.62887419863165	-0.7224634398642468	-0.1285330824167166	31868850293139587e-35	0.5006131872614562
1.81	-66.62886824212222	-0.7225878560865774	-0.12831685252652955	3325913714679801e-34	0.5006291378386937
1.815	-66.62886245495407	-0.7227103095753726	-0.1281006256893314	33488261489124006e-35	0.5006460561118117
1.82	-66.62885684054498	-0.7228307747584047	-0.1278844051987043	3192375902524155e-34	0.500663957607506
1.825	-66.62885140220466	-0.7229492289396108	-0.12766819414333713	31815171572820975e-35	0.5006828567511608
1.83	-66.6288461431324	-0.7230656523106855	-0.12745199540605687	32439440337558246e-35	0.5007027668594495
1.835	-66.62884106641776	-0.7231800279578534	-0.1272358116622405	3265052246813926e-34	0.5007237001349458
1.84	-66.6288361750363	-0.7232923418637319	-0.12701964538040034	32295364049955432e-35	0.5007456676627258
1.845	-66.62883147184588	-0.7234025829044282	-0.1268034988213283	30727871656220515e-35	0.5007686794089584
1.85	-66.62882695958902	-0.7235107428419426	-0.12658737403841824	3167031614103981e-34	0.5007927442213783
1.855	-66.6288226408864	-0.7236168163118106	-0.12637127287828173	316418163847912e-33	0.5008178698317405
1.86	-66.62881851823951	-0.7237208008062221	-0.12615519698158545	32587406664532374e-35	0.5008440628600992
1.865	-66.62881459402227	-0.7238226966524991	-0.12593914778417772	31721042909119577e-35	0.5008713288210049
1.87	-66.62881087048709	-0.7239225069872396	-0.12572312651871834	31581795366278922e-35	0.500899672131439
1.875	-66.62880734975789	-0.7240202377259868	-0.125507134216258	29919660575856026e-35	0.5009290961205853
1.88	-66.62880403383123	-0.7241158975286884	-0.1252911717086637	31438837305216047e-35	0.500959603041323
1.885	-66.62880092457146	-0.7242094977608863	-0.12507523963084272	3303800455778408e-34	0.5009911940834185
1.89	-66.62879802371526	-0.7243010524509672	-0.1248593384234912	325274397053857e-33	0.5010238693883234
1.895	-66.62879533286359	-0.7243905782432893	-0.1246434683359591	32603740994186535e-35	0.5010576280656655
1.9	-66.62879285348514	-0.7244780943475576	-0.12442762942993979	3114312827153684e-34	0.5010924682111882
1.905	-66.62879058691394	-0.7245636224844362	-0.12421182158248567	3269667257700029e-34	0.5011283869262669
1.91	-66.62878853434735	-0.7246471868275302	-0.12399604448998815	34372148749785437e-35	0.50116538033883
1.915	-66.62878669684662	-0.7247288139419126	-0.12378029767216409	35769302843259335e-35	0.5012034436256861
1.92	-66.6287850753364	-0.7248085327192766	-0.12356458047652229	33556633000587885e-35	0.5012425710361731
1.925	-66.62878367060068	-0.7248863743098649	-0.12334889208212266	32919817900194714e-35	0.5012827559171225
1.93	-66.62878248328536	-0.724962372051366	-0.12313323150503383	3239744980662191e-34	0.5013239907389901
1.935	-66.62878151389855	-0.7250365613948709	-0.12291759760306031	32109920724320955e-35	0.5013662671231325
1.94	-66.62878076280677	-0.7251089798279865	-0.12270198908016526	3407636433999719e-34	0.5014095758702544
1.945	-66.62878023023633	-0.7251796667954034	-0.12248640449233346	33633079314765264e-35	0.5014539069898005
1.95	-66.62877991627315	-0.7252486636169269	-0.12227084225297376	33539088204537364e-35	0.501499249730351
1.955	-66.628779820863	-0.7253160134032293	-0.12205530063817445	33680828116063354e-35	0.5015455926108996
1.96	-66.62877994381117	-0.7253817609693999	-0.12183977779263318	3248641094735766e-34	0.5015929234529715
1.965	-66.62878028478136	-0.7254459527464893	-0.12162427173532503	32964714963928596e-35	0.5016412294135327
1.97	-66.62878084329606	-0.7255086366912579	-0.12140878036558826	33461161257673125e-35	0.5016904970185517
1.975	-66.62878161874121	-0.7255698621942279	-0.12119330146902933	33550013040018325e-35	0.5017407121971924
1.98	-66.62878261035739	-0.7256296799861447	-0.12097783272382266	3268158311567079e-34	0.5017918603166617
1.985	-66.6287838172505	-0.7256881420432408	-0.12076237170689963	32031095061697835e-35	0.5018439262174164
1.99	-66.62878523838486	-0.725745301491184	-0.12054691590024298	33558144805505346e-35	0.5018968942489141
1.995	-66.62878687258683	-0.725801212508051	-0.12033146269727293	3341388310120356e-34	0.5019507483056683
2	-66.62878871854637	-0.7258559302265216	-0.12011600940929128	33860358943350504e-35	0.5020054718636128
2.005	-66.62879077481522	-0.7259095106352612	-0.11990055327192473	33798081101197407e-35	0.5020610480167096
2.01	-66.62879303981103	-0.7259620104799253	-0.11968509145160473	3186995275653926e-34	0.5021174595136759
2.015	-66.62879551181594	-0.7260134871637017	-0.11946962105210975	32307789163948516e-35	0.5021746887948677
2.02	-66.62879818897669	-0.7260639986477161	-0.11925413912103013	32518974042428798e-35	0.502232718029155
2.025	-66.6288010693114	-0.7261136033514947	-0.11903864265634498	34384632022865515e-35	0.502291529150757
2.03	-66.62880415070435	-0.7261623600533975	-0.11882312861282254	33607083396764524e-35	0.5023511038960219
2.035	-66.62880743091208	-0.7262103277915143	-0.11860759390850485	3376179037962946e-34	0.5024114238400041
2.04	-66.62881090756036	-0.7262575657649205	-0.11839203543112137	348378391686816e-33	0.502472470432868
2.045	-66.6288145781513	-0.7263041332356363	-0.11817645004460756	3431297654043997e-34	0.5025342250359536
2.05	-66.62881844006107	-0.7263500894312775	-0.11796083459525775	31643009410065777e-35	0.5025966689575493
2.055	-66.62882249054279	-0.7263954934486968	-0.11774518591801666	31975677399107787e-35	0.50265978348825
2.06	-66.62882672672843	-0.7264404041586628	-0.11752950084258164	32802109005304667e-35	0.5027235499358617
2.065	-66.6288311456313	-0.7264848801117672	-0.11731377619958908	3174553931751613e-34	0.5027879496597881
2.07	-66.62883574414604	-0.7265289794457038	-0.11709800882646569	3160281308856154e-34	0.5028529641048927
2.075	-66.6288405190557	-0.7265727597940895	-0.11688219557340558	3212531805936988e-34	0.5029185748346718
2.08	-66.62884546702688	-0.7266162781968089	-0.11666633330909412	32754567916817205e-35	0.5029847635638492
2.085	-66.62885058461848	-0.7266595910122806	-0.11645041892635621	33144232850694185e-35	0.5030515121901792
2.09	-66.62885586827899	-0.7267027538315098	-0.1162344493481536	30542755072671173e-35	0.5031188028255598
2.095	-66.62886131435367	-0.7267458213942363	-0.11601842153277979	31293534816940854e-35	0.5031866178262627
2.1	-66.62886691908285	-0.7267888475071894	-0.11580233247674364	32826835649679215e-35	0.5032549398223827
2.105	-66.62887267860786	-0.7268318849646186	-0.1155861792217755	32243782801677556e-35	0.5033237517463495
2.11	-66.62887858897238	-0.7268749854711962	-0.11536995886223339	33530820746392894e-35	0.5033930368605204
2.115	-66.62888464612294	-0.7269181995673777	-0.11515366854158453	33930804384283967e-35	0.5034627787838271
2.12	-66.62889084591637	-0.726961576557407	-0.11493730547166738	33671053070307535e-35	0.5035329615173728
2.125	-66.62889718411934	-0.7270051644398912	-0.11472086692225685	33440589671630327e-35	0.5036035694690226
2.13	-66.62890365641164	-0.7270490098412337	-0.1145043502344439	3386655823131258e-34	0.5036745874769175
2.135	-66.62891025839092	-0.727093157951897	-0.11428775281979872	3291778078415434e-34	0.503746000831878
2.14	-66.62891698557459	-0.7271376524655717	-0.11407107216610368	33273675056125676e-35	0.503817795298691
2.145	-66.62892383340211	-0.7271825355213706	-0.1138543058419084	3399697752293745e-34	0.5038899571362458
2.15	-66.6289307972391	-0.7272278476491197	-0.11363745149629599	34229093910810287e-35	0.5039624731164773
2.155	-66.62893787238292	-0.7272736277177781	-0.11342050686596925	3453537829958707e-34	0.5040353305421039
2.16	-66.62894505406	-0.727319912887018	-0.11320346977653503	3508708578903026e-34	0.5041085172632206
2.165	-66.62895233743595	-0.727366738562168	-0.11298633814644177	3435530620977413e-34	0.5041820216925444
2.17	-66.62895971761345	-0.7274141383523111	-0.11276910998892879	33124786643312575e-35	0.5042558328195111
2.175	-66.62896718964105	-0.7274621440318828	-0.11255178341364772	33829320285226813e-35	0.5043299402230492
2.18	-66.62897474851134	-0.7275107855055118	-0.11233435663007761	33877915948607788e-35	0.5044043340831293
2.185	-66.62898238916699	-0.7275600907763555	-0.11211682794869735	3329558477240615e-34	0.5044790051909935
2.19	-66.62899010650547	-0.7276100859178197	-0.11189919578331291	33780550402552057e-35	0.504553944958135
2.195	-66.62899789537994	-0.7276607950487901	-0.1116814586514807	3377516280175949e-34	0.5046291454239746
2.2	-66.6290057506061	-0.7277122403122552	-0.11146361517828289	34840523447471313e-35	0.504704599262229
2.205	-66.6290136669613	-0.7277644418574228	-0.11124566409511052	3449994699651882e-34	0.5047802997860505
2.21	-66.62902163919463	-0.7278174178253927	-0.1110276042413582	34396859053788573e-35	0.5048562409518009
2.215	-66.62902966202249	-0.7278711843381352	-0.11080943456507869	3485202978317547e-34	0.5049324173616261
2.22	-66.62903773014067	-0.7279257554910816	-0.11059115412349194	3366059265225273e-34	0.5050088242646658
2.225	-66.62904583822156	-0.7279811433490762	-0.110372762083121	3422071116759742e-34	0.5050854575571079
2.23	-66.62905398092256	-0.7280373579457609	-0.11015425772027299	34763129558003566e-35	0.5051623137808908
2.235	-66.62906215288584	-0.7280944072863708	-0.10993564042022574	32601612620085166e-35	0.505239390121227
2.24	-66.62907034874459	-0.7281522973538679	-0.10971690967765205	3303358681256815e-34	0.5053166844028734
2.245	-66.62907856312731	-0.7282110321184434	-0.10949806509564591	3247027623514518e-34	0.5053941950852043
2.25	-66.6290867906584	-0.7282706135502501	-0.10927910638521847	3388184882658756e-34	0.5054719212561042
2.255	-66.62909502596703	-0.728331041635414	-0.10906003336422745	33337050734592884e-35	0.5055498626246535
2.26	-66.62910326368426	-0.7283923143951883	-0.10884084595639633	35260766691822316e-35	0.5056280195127368
2.265	-66.62911149845213	-0.7284544279082805	-0.10862154418979258	35287558433812773e-35	0.5057063928454709
2.27	-66.6291197249276	-0.728517376336242	-0.10840212819421952	34583841818450383e-35	0.5057849841405404
2.275	-66.62912793778122	-0.7285811519517821	-0.10818259820377846	35345367284271884e-35	0.5058637954965381
2.28	-66.62913613170555	-0.7286457451701011	-0.10796295455127825	364692015558656e-33	0.5059428295801621
2.285	-66.62914430141679	-0.7287111445830408	-0.10774319766572467	34724742476670875e-35	0.5060220896124938
2.29	-66.62915244166047	-0.7287773369960082	-0.10752332807339093	353556969518711e-33	0.5061015793542474
2.295	-66.62916054721171	-0.7288443074675734	-0.10730334639336919	35769408698114566e-35	0.5061813030901234
2.3	-66.62916861288076	-0.7289120393516874	-0.1070832533356327	3597427745380213e-34	0.5062612656122292
2.305	-66.62917663351827	-0.7289805143424585	-0.10686304969858484	33571426882667833e-35	0.5063414722026286
2.31	-66.62918460401559	-0.7290497125212552	-0.10664273636650008	34874673829696716e-35	0.5064219286150833
2.315	-66.62919251931183	-0.7291196124062099	-0.10642231430669309	3330041584162943e-34	0.5065026410559876
2.32	-66.62920037439235	-0.7291901910038902	-0.10620178456655581	3352854756875536e-34	0.5065836161645825
2.325	-66.62920816429795	-0.7292614238631655	-0.10598114827046705	3378876040200962e-34	0.5066648609924099
2.33	-66.62921588412394	-0.7293332851309714	-0.10576040661687837	3450432231445978e-34	0.50674638298214
2.335	-66.62922352902736	-0.7294057476101218	-0.10553956087516708	333831048039814e-33	0.5068281899457674
2.34	-66.62923109422492	-0.7294787828187617	-0.10531861238190446	3456507429108773e-34	0.5069102900422338
2.345	-66.62923857500233	-0.729552361051642	-0.10509756253799916	3398396341386955e-34	0.5069926917544901
2.35	-66.62924596671225	-0.7296264514428505	-0.10487641280509631	3386237797339823e-34	0.5070754038661064
2.355	-66.62925326478174	-0.7297010220300904	-0.10465516470149178	3432933731769715e-34	0.5071584354374229
2.36	-66.62926046471253	-0.7297760398201862	-0.10443381979922914	3459079253989142e-34	0.5072417957812845
2.365	-66.62926756208459	-0.729851470855904	-0.10421237972039937	3383756673358165e-34	0.5073254944384727
2.37	-66.62927455256063	-0.7299272802837916	-0.1039908461333251	34796665577145307e-35	0.5074095411527877
2.375	-66.6292814318859	-0.7300034324230108	-0.10376922074873068	34693730909209493e-35	0.5074939458459183
2.38	-66.62928819589548	-0.7300798908350592	-0.10354750531626923	3365983397882472e-34	0.5075787185920606
2.385	-66.62929484051169	-0.7301566183941126	-0.1033257016204005	3406874137908641e-34	0.5076638695924287
2.39	-66.62930136175221	-0.7302335773581264	-0.10310381147703955	3475512868234569e-34	0.5077494091496072
2.395	-66.62930775572872	-0.7303107294402681	-0.10288183672936405	3386421716318704e-34	0.5078353476418841
2.4	-66.62931401865099	-0.7303880358807678	-0.10265977924414861	33388859261967893e-35	0.5079216954975316
2.405	-66.62932014682863	-0.7304654575190406	-0.102437640908121	33957194002589933e-35	0.5080084631691462
2.41	-66.62932613667596	-0.7305429548658614	-0.10221542362403563	34727563583263827e-35	0.5080956611080429
2.415	-66.6293319847108	-0.7306204881755444	-0.10199312930696126	3501852208740125e-34	0.5081832997388107
2.42	-66.62933768755838	-0.7306980175180181	-0.10177075988041659	34720607572715575e-35	0.5082713894340039
2.425	-66.62934324195338	-0.7307755028506168	-0.1015483172728091	3374443681238299e-34	0.5083599404890737
2.43	-66.62934864474336	-0.7308529040895424	-0.1013258034139513	3353643983968368e-34	0.5084489630975503
2.435	-66.6293538928871	-0.7309301811807896	-0.10110322023095007	35021072824385056e-35	0.5085384673265528
2.44	-66.62935898346129	-0.731007294170543	-0.1008805696449604	3590041391001325e-34	0.5086284630926132
2.445	-66.6293639136573	-0.7310842032747631	-0.10065785356773195	345239594832876e-33	0.5087189601379525
2.45	-66.62936868078813	-0.7311608689480698	-0.10043507389795583	3430926631439299e-34	0.5088099680071059
2.455	-66.62937328228385	-0.7312372519515518	-0.1002122325181307	3497017056907614e-34	0.508901496024131
2.46	-66.62937771569975	-0.7313133134196895	-0.09998933129101867	3448310152415103e-34	0.5089935532702221
2.465	-66.62938197871297	-0.7313890149259922	-0.09976637205660514	36094595432311887e-35	0.5090861485619641
2.47	-66.62938606912559	-0.7314643185474726	-0.09954335662877317	35355766173279775e-35	0.509179290430133
2.475	-66.62938998486516	-0.73153918692774	-0.09932028679240694	34758545161645907e-35	0.5092729870991352
2.48	-66.62939372398833	-0.7316135833387033	-0.09909716430050687	3546833457718017e-34	0.5093672464671033
2.485	-66.6293972846765	-0.7316874717406202	-0.0988739908711674	3384292452960442e-34	0.5094620760867149
2.49	-66.62940066524276	-0.7317608168406807	-0.09865076818470583	32616000395598777e-35	0.5095574831466908
2.495	-66.62940386412998	-0.7318335841497589	-0.09842749788127582	33537245978814445e-35	0.5096534744540752
2.5	-66.62940687991009	-0.7319057400374043	-0.09820418155843884	33520846521365613e-35	0.5097500564173248
2.505	-66.62940971128796	-0.7319772517849944	-0.09798082076814599	3319328571851002e-34	0.5098472350301633
2.51	-66.62941235709872	-0.732048087636865	-0.09775741701499947	33787054446768638e-35	0.5099450158563198
2.515	-66.62941481631171	-0.732118216849516	-0.09753397175399207	330436820744553e-33	0.510043404015088
2.52	-66.62941708802624	-0.732187609738616	-0.09731048638813217	3367140708545391e-34	0.5101424041678346
2.525	-66.6294191714762	-0.7322562377239465	-0.09708696226690196	3351044400621041e-34	0.5102420205053282
2.53	-66.62942106602878	-0.7323240733720947	-0.09686340068395974	33467247973659934e-35	0.510342256736049
2.535	-66.62942277118353	-0.7323910904368612	-0.09663980287596544	33907429945732514e-35	0.5104431160754586
2.54	-66.62942428657152	-0.7324572638973514	-0.0964161700207865	33872327593859257e-35	0.5105446012361743
2.545	-66.62942561195862	-0.7325225699937267	-0.0961925032360389	34419809248890467e-35	0.5106467144191091
2.55	-66.62942674724194	-0.7325869862604988	-0.09596880357787105	3477543522556765e-34	0.5107494573056826
2.555	-66.62942769245132	-0.7326504915574332	-0.09574507203976784	3492638424862928e-34	0.5108528310509008
2.56	-66.62942844774813	-0.7327130660978655	-0.09552130955134687	3477024684701014e-34	0.5109568362775387
2.565	-66.62942901342406	-0.7327746914745992	-0.09529751697831342	3476039260324605e-34	0.5110614730712775
2.57	-66.62942938990236	-0.7328353506832137	-0.09507369512091689	3494607436998943e-34	0.5111667409768523
2.575	-66.62942957773456	-0.7328950281427937	-0.09484984471347807	34484971213184627e-35	0.5112726389952303
2.58	-66.62942957760332	-0.7329537097141204	-0.09462596642376449	35339907750862136e-35	0.5113791655817833
2.585	-66.62942939031613	-0.7330113827152122	-0.09440206085291221	33533364685235824e-35	0.5114863186455042
2.59	-66.62942901680957	-0.7330680359343139	-0.09417812853541027	35067080793081935e-35	0.5115940955491921
2.595	-66.62942845814527	-0.7331236596402437	-0.09395416993870956	3506939554688307e-34	0.5117024931106744
2.6	-66.62942771550894	-0.7331782455901629	-0.09373018546337716	35758001424810794e-35	0.5118115076049996
2.605	-66.6294267902087	-0.7332317870346635	-0.0935061754432901	34878698035309056e-35	0.5119211347676648
2.61	-66.629425683676	-0.7332842787204258	-0.09328214014603158	35729198037239633e-35	0.5120313697987378
2.615	-66.62942439746234	-0.7333357168901057	-0.09305807977326894	3463250667779715e-34	0.5121422073680536
2.62	-66.62942293323759	-0.7333860992798047	-0.09283399446136363	32875341406709394e-35	0.5122536416212804
2.625	-66.6294212927884	-0.7334354251139029	-0.09260988428208246	333302703277389e-33	0.5123656661869824
2.63	-66.6294194780155	-0.733483695097452	-0.0923857492433857	3300043333717319e-34	0.512478274184561
2.635	-66.6294174909358	-0.7335309114060345	-0.09216158929031892	3430392459409986e-34	0.5125914582331312
2.64	-66.62941533367659	-0.7335770776732111	-0.0919374043063664	3268278119954378e-34	0.5127052104612717
2.645	-66.62941300847243	-0.7336221989754812	-0.09171319411423325	3285029182394723e-34	0.512819522517662
2.65	-66.62941051766899	-0.7336662818150209	-0.09148895847733249	33245915935446196e-35	0.5129343855824932
2.655	-66.6294078637155	-0.7337093340999223	-0.09126469710110582	3393594086151063e-34	0.5130497903798021
2.66	-66.62940504916345	-0.7337513651222322	-0.09104040963453991	3306159530736559e-34	0.513165727190528
2.665	-66.6294020766674	-0.7337923855338524	-0.09081609567174896	33627360980308405e-35	0.5132821858663291
